processed_tweets,brand,emotions
"['google', 'denies', 'launch', 'major', 'new', 'social', 'network', 'circle', 'including', 'tim', 'say', 'exists', 'awesome']",Google,Positive
"['google', 'denies', 'rumor', 'launching', 'circle', 'sxsw', 'link']",Google,Neutral
"['apple', 'opening', 'pop', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",Apple,Neutral
"['apple', 'opening', 'pop', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link', 'via']",Apple,Neutral
"['apple', 'opening', 'store', 'cool', 'another', 'reason', 'link']",Apple,Positive
"['apple', 'opening', 'store', 'downtown', 'atx', 'wknd', 'time', 'ppl', 'buy', 'ipad', '2', 'ûï', 'link']",Apple,Positive
"['apple', 'opening', 'temp', 'store', '6th', 'congress', 'downtown', 'austin', 'ipad', '2', 'release', 'sxsw']",Apple,Neutral
"['apple', 'opening', 'temporary', '2', 'week', 'store', 'make', 'easier', 'get', 'ipad', '2', 'geek', 'attending', 'conference', 'link']",Apple,Neutral
"['apple', 'opening', 'downtown', 'austin', 'pop', 'store', 'rt', 'even', 'begin', 'apple', 'win', 'sxsw', 'link']",Apple,Positive
"['apple', 'opening', 'store', 'austin', 'sixth', 'congress', 'link']",Apple,Neutral
"['apple', 'opening', 'store', 'austin', 'congress', '6th', 'sell', 'new', 'ipads', 'link']",Apple,Positive
"['apple', 'opening', 'store', 'austin', 'foråê', 'û', '¼', 'via', 'û', '¼', 'link']",Apple,Neutral
"['apple', 'opening', 'store', 'austin', 'link', 'via']",Apple,Neutral
"['apple', 'opening', 'store', 'austin', 'sxsw', 'link', 'phew', 'beginning', 'panic', 'thanks', 'steve']",Apple,Positive
"['apple', 'opening', 'store', 'austin', 'sxsw', 'link']",Apple,Neutral
"['apple', 'opening', 'store', 'austin', 'sxsw', 'link']",Apple,Neutral
"['apple', 'opening', 'store', 'austin', 'sxsw', 'link', 'ya', 'gotta', 'hand', 'apple', 'always', 'innovating']",Apple,Positive
"['apple', 'opening', 'store', 'austin', 'sxsw', 'geekfest', 'apple', 'link']",Apple,Neutral
"['apple', 'opening', 'temp', 'store', 'friday', '6th', 'congress', 'link']",Apple,Neutral
"['apple', 'opening', 'temporary', 'ipad', '2', 'store', 'handle', 'demand', 'link']",Apple,Neutral
"['apple', 'opening', 'temporary', 'store', 'austin', 'ipad', '2', 'launch', 'link']",Apple,Neutral
"['listening', 'congo', 'o', 'ipanemas', 'via', 'discovr', 'app', 'iphone', 'link', 'live']",Apple,Neutral
"['listening', 'get', 'talib', 'kweli', 'via', 'discovr', 'app', 'iphone', 'plane', 'love', 'gogo', 'link']",Apple,Positive
"['people', 'lining', 'team', 'android', 'award', 'link']",Google,Neutral
"['apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",Apple,Positive
"['great', 'evening', 'w', 'karateka', 'castle', 'wolfenstein', 'choplifter', 'apple', 'classic']",Apple,Positive
"['think', 'would', 'better', 'job', 'w', 'coverage', 'glad']",Apple,Neutral
"['ugh', 'think', 'effectively', 'broken', 'party', 'google', 'calendar', 'much', 'going']",Google,Neutral
"['still', 'thinking', 'awesome', 'going', 'give', 'ipad']",Apple,Neutral
"['also', 'thanks', 'apple', 'releasing', 'io', 'time', 'installed', 'leaving', 'home']",Apple,Positive
"['30mio', 'downloads', 'android']",Google,Neutral
"['sam', 'unlocked', 'tightasstraveler', 'achievement', 'using', 'google', 'map', 'transit', 'instruction']",Google,Neutral
"['one', 'without', 'apple', 'product']",Apple,Neutral
"['like', 'venn', 'diagram', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",Google,Neutral
"['dan', 'neumann', 'announced', 'launch', 'first', 'ipad', 'app', 'broadfeed', 'check']",Apple,Positive
"['gonna', 'want', 'iphone', 'apps', 'heading', 'today', '10', 'hot', 'one', 'download', 'away', 'link']",Apple,Positive
"['mypov', 'winner', 'popup', 'apple', 'store', 'chevy', 'cruze', 'loser', 'investor', 'propping', 'frothy', 'startup', 'w', 'enterprise', 'strategy']",Apple,Positive
"['day', 'even', 'begin', 'apple', 'link']",Apple,Neutral
"['keep', 'winning', 'shit', 'thanks', 'killer', 'ipad', 'case']",Apple,Positive
"['funny', 'think', 'see', 'everywhere', 'rt', 'look', 'sxsw', 'bearded', 'guy', 'plaid', 'iphone']",Apple,Neutral
"['bigger', 'gathering', 'geek', 'link']",Apple,Neutral
"['iphone', 'worry', 'drop', 'one', 'venue', 'talk', 'concierge', 'take', 'care']",Apple,Neutral
"['need', 'apple', 'popup', 'store', 'walking', 'distance']",Apple,Neutral
"['worry', 'man', 'glad', 'got', 'run', 'ya', 'ipad', 'line']",Apple,Neutral
"['apple', 'set', 'shop', 'downtown']",Apple,Neutral
"['buy', 'ipad', '2', 'wait', 'ipad', '3', 'teleporting', 'capability']",Apple,Negative
"['technology', 'happen', 'iphone', 'nokia']",Apple,Negative
"['technology', 'testing', 'using', 'sticker', 'store', 'window', 'tap', 'get', 'info']",Google,Neutral
"['rt', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",Apple,Neutral
"['even', 'word', 'much', 'wireless', 'suck', 'thank', 'goodness', 'iphone']",Apple,Positive
"['launching', 'product', 'plenty', 'else', 'join', '80', 'dancing', 'link']",Apple,Neutral
"['last', 'least', 'also', 'get', 'copy', 'stupid', 'game', 'plus', 'iphone', 'link', 'also', 'special', 'price']",Apple,Neutral
"['choice', 'believe', 'wore', 'three', 'apple', 'process', 'better', 'ground']",Apple,Neutral
"['cedar', 'street', 'courtyard', 'also', 'apple', 'store', 'link', 'small', 'fan']",Apple,Neutral
"['wow', 'spending', 'minute', 'line', 'rt', 'apple', 'popup', 'store', 'link']",Apple,Neutral
"['sure', '4this', 'iphone', 'recommend', 'apps', 'oh', 'follow', 'either', 'wth']",Apple,Neutral
"['probably', 'right', 'time', 'surely', 'way', 'rt', 'venturebeat', 'get', 'social', 'texas', 'link']",Google,Neutral
"['shill', 'ipad', 'underestimate', 'appeal', 'link']",Apple,Positive
"['keynote', 'marissa', 'mayer', '12', 'billion', 'mile', 'driven', 'w', 'google', 'map', 'navigation', 'yr', 'route', 'around', 'traffic', 'saving', 'user', '2', 'yr', 'total', 'wow']",Google,Positive
"['hmmm', 'another', 'one', 'rt', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",Google,Neutral
"['ipad', '2', 'another', 'reason', 'love']",Apple,Positive
"['nothing', 'quite', 'like', 'make', 'want', 'ipad', 'desperately', 'almost', 'drooling', 'next']",Apple,Positive
"['nothing', 'sillier', 'watching', 'people', 'record', 'video', 'ipad']",Apple,Negative
"['google', 'announces', 'sxsw', 'application', 'link']",Google,Neutral
"['agreed', 'ûó', 'novelty', 'news', 'fade', 'fast', 'among', 'digital', 'delegate', 'ûó', 'link', 'via']",Apple,Negative
"['know', 'year', 'sxsw', 'conference', 'showcase', 'ton', 'new', 'music', 'download', 'free', 'link']",Apple,Neutral
"['know', 'ended', 'google', 'party', 'going', 'robot', 'ninja', 'war']",Google,Positive
"['know', 'right', 'apple']",Apple,Positive
"['thinking', 'shoulda', 'gone', 'sxsw', 'year', 'first', 'year', 'ipad', 'could', 'interesting', 'session']",Apple,Positive
"['wanna', 'know', 'rt', 'one', 'producer', 'going', 'hopefully', 'free', 'apps', 'dl']",Apple,Positive
"['know', 'time', 'iphone', 'blackberry', 'camera', 'hotel', 'clock', 'tv', 'say', 'different', 'time', 'austin', 'texas', 'time']",Apple,Neutral
"['anybody', 'know', 'whether', 'nab', 'white', '3g', '64gb']",Apple,Positive
"['know', 'would', 'original', 'content', 'anything', 'world', 'ipad', '2', 'better', 'barry', 'diller']",Apple,Positive
"['queue', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link']",Apple,Neutral
"['apple', 'open', 'store', 'rt', 'smart', 'well', 'played', 'fruit', 'co', 'link', 'via']",Apple,Positive
"['apple', 'open', 'shop', 'link', 'via']",Apple,Neutral
"['apple', 'open', 'store', 'austin', 'tx', 'link']",Apple,Neutral
"['apple', 'open', 'ipad', '2', 'store', 'austin', 'could', 'strategy', 'work', 'bookselling', 'link']",Apple,Neutral
"['mayer', 'open', 'question', 'brave', 'girl', 'google', 'actual', 'least', 'accessible']",Google,Neutral
"['seeing', 'ton', 'ipad', '2', 'around', 'guess', 'took', 'long', 'get', 'apple', 'store', 'line']",Apple,Positive
"['apple', 'open', 'pop', 'store', 'sxsw', 'link', 'via']",Apple,Neutral
"['plan', 'shaping', 'wed', 'playing', 'fo', 'sho', 'twitter', 'iphone', 'û', '11', 'pm']",Apple,Neutral
"['apple', 'open', 'temporary', 'store', 'sell', 'ipad', '2', 'link']",Apple,Positive
"['apple', 'plan', 'keep', 'austin', 'wired', 'opening', 'apple', 'store', 'link']",Apple,Neutral
"['plan', 'google', 'party', 'blackberry', 'party', 'ie', '8', 'party', 'good', 'time']",Google,Positive
"['sponsored', 'apple', 'plaid', 'boy', 'attracted']",Apple,Positive
"['transparency', 'choice', 'control', 'define', 'google', 'product', 'mayer', 'thereby', 'defining', 'google', 'brand', 'value']",Google,Positive
"['worst', 'company', 'america', '2011', 'tournament', 'bracket', 'apple', 'pitted', 'microsoft', 'first', 'round']",Apple,Negative
"['check', 'event', 'via', 'google', 'map', 'lot', 'buzz', 'overthere']",Google,Neutral
"['really', 'want', 'braille', 'shirt', 'seen', 'people', 'wear', 'maybe', 'ask', 'guy', 'booth', 'next', 'door']",Apple,Neutral
"['current', 'google', 'doodle', 'tribute', 'eisner', 'whose', 'birthday', 'march', '6', 'hashtag', 'also', 'tribute']",Google,Neutral
"['lent', 'marc', 'ecko', 'apple', 'remote']",Apple,Neutral
"['ten', 'percent', 'crowd', 'designing', 'ipad', 'interface', 'already', 'ipad', '2']",Apple,Neutral
"['mint', 'talk', 'mobile', 'app', 'development', 'challenge', 'tease', 'new', 'ipad', 'app', 'link']",Apple,Neutral
"['enchantment', 'get', 'trustworthiness', 'likeability', 'product']",Apple,Positive
"['always', 'wanted', 'rt', 'sound', 'voice', 'shot', 'exploiting', 'apple', 'best', '14', 'day', 'return', 'policy', 'imacs', 'brilliant']",Apple,Neutral
"['ok', 'interested', 'rt', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",Google,Positive
"['ipad', '2', 'contest', 'great', 'seeing', 'many', 'still', 'plenty', 'time', 'join', 'fun']",Apple,Positive
"['ipad', '2', 'contest', 'join', 'start', 'getting', 'friend', 'connected', 'user', 'friend', 'city', 'end', 'win']",Apple,Neutral
"['fully', 'anticipate', 'every', 'toting', 'ipad', '2', 'people', 'also', 'worth', 'going']",Apple,Negative
"['inventing', 'dislike', 'button', '2', 'line', 'link']",Apple,Negative
"['google', 'continues', 'innovate', 'think', 'fathom', 'future', 'like']",Google,Positive
"['launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'via']",Google,Neutral
"['tx', 'rt', 'link', 'rt', 'ûï', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'û']",Google,Neutral
"['rt', 'google', 'tweet', 'new', 'think', 'speak', 'mark', 'belinsky', 'panel']",Google,Positive
"['amen', 'google', 'tweet', 'new', 'think', 'speak', 'mark', 'belinsky', 'panel']",Google,Neutral
"['using', 'pulse', 'tool', 'see', 'verizon', 'iphone', 'daylight', 'saving', 'glitch', 'impacted', 'chatter']",Apple,Neutral
"['schwag', 'giveaway', 'screen', 'cleaner', '2g', 'flash', 'drive', 'apple', 'tv', 'ipod', 'shuffle', 'raffle', 'eod', 'f', 'link']",Apple,Neutral
"['umm', 'meant', 'go', 'google', 'complex', 'system', 'fail', 'written', 'doctor', 'read', 'like', 'guy']",Google,Neutral
"['provider', 'cloudkick', 'monitor', 'pagerduty', 'paging', 'dnsmadeeasy', 'postmark', 'ec2', 'azure', 'google']",Google,Neutral
"['internet', 'mean', 'system', 'complex', 'go', 'google', 'complex', 'system', 'fail', 'doctor']",Google,Neutral
"['google', 'group', 'link']",Google,Neutral
"['making', 'impossible', '2', 'succumb', '2', 'upgrading', 'year', 'old', 'feel', 'like', 'walking', 'around', 'w', 'bag', 'phone']",Apple,Positive
"['nice', 'highlight', 'thus', 'far', 'made', 'friend', 'w', 'istock', 'ux', 'developer', 'blow', 'mind', 'oy', 'google', 'owns']",Google,Positive
"['advance', 'link']",Apple,Neutral
"['present', 'industry', 'party', 'gsd', 'w', '165', 'others', 'link']",Google,Neutral
"['also', 'austin', 'weekend', 'feel', 'free', 'ping', 'want', 'talk', 'ipad']",Apple,Neutral
"['apple', 'store', 'line', 'block', 'week', 'long', 'amazing', 'footage']",Apple,Neutral
"['using', 'get', 'update', 'temp', 'apple', 'store', 'line', 'super', 'impressed', 'potential', 'app', 'nice', 'work', 'yobongo']",Apple,Positive
"['da', 'verpixelungsrecht', 'ûóthe', 'right', 'house', 'pixelated', 'google', 'street', 'view', 'ûó', 'theft', 'public']",Google,Negative
"['downloaded', 'torrent', 'need', 'put', 'iphone']",Apple,Neutral
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'googlebook', 'twitgle']",Google,Neutral
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",Google,Neutral
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",Google,Neutral
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",Google,Neutral
"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']",Google,Neutral
"['loved', 'hangover', 'breakfast', 'awesome', 'swag', 'yummy', 'food', 'rockin', 'tune', 'stoked', 'griffin', 'cordless', 'iphone', 'charger']",Apple,Positive
"['hoot', 'new', 'blog', 'post', 'hootsuite', 'mobile', 'update', 'iphone', 'bberry', 'android', 'link']",Apple,Neutral
"['1', 'rt', 'seen', 'austin', 'google', 'streetview', 'checking', 'apartment', 'austin', 'easy', 'click']",Google,Neutral
"['80', 'splendor', 'dancin', 'spazzmatics', 'aclu', 'google', 'link']",Google,Neutral
"['interactive', 'session', 'mom', 'ipad', 'designing', 'boomer']",Apple,Neutral
"['nope', 'launching', 'social', 'network', 'link']",Google,Neutral
"['maybe', 'trying', 'calculate', 'much', 'money', 'mahalo', 'losing', 'google', 'farmer', 'update']",Google,Neutral
"['nice', 'told', 'used', 'brief', 'case', 'study', 'ipad', 'design', 'paradigm', 'panel']",Apple,Positive
"['rt', 'love', 'apple', 'come', 'w', 'cool', 'technology', 'ever', 'heard', 'go', 'conference']",Apple,Positive
"['1', 'rt', 'love', 'apple', 'come', 'cool', 'technology', 'ever', 'heard', 'go', 'conference']",Apple,Positive
"['rt', 'even', 'born', 'yet', 'rt', 'party', 'party', 'like', '1986', 'pic', 'link']",Google,Neutral
"['rt', 'new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'link']",Apple,Neutral
"['new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'link']",Apple,Neutral
"['new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'link']",Apple,Neutral
"['yayrt', 'new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'link']",Apple,Neutral
"['grrr', 'muting', 'thought', 'web', 'iphone']",Apple,Negative
"['omitting', 'flash', 'apple', 'seems', 'effective', 'even', 'though', 'h264', 'maybe', 'need', 'break', 'old', 'thing']",Apple,Positive
"['party', 'lustre', 'pearl', 'bar', 'team', 'android', 'sxsw', 'w', 'link']",Google,Neutral
"['1', 'rt', 'petricone', 'say', 'google', 'tv', 'browser', 'think', 'correct']",Google,Positive
"['q', 'ranking', 'mon', 'pm', 'link']",Google,Neutral
"['rt', 'quantter', 'launching', 'iphone', 'app', 'soon', 'participating', 'launchrock', 'comp', 'link']",Apple,Positive
"['register', 'private', 'beta', 'win', 'apple', 'tv', 'visit', 'link', 'detail']",Apple,Neutral
"['rock', 'casbah', 'digital', 'right', 'link']",Apple,Neutral
"['talk', 'google', 'place', 'w', 'hotpot', 'integrated', 'rating', 'recommendation', 'system', 'android', 'iphone', 'cool', 'stuff']",Google,Positive
"['rt', 'rt', 'ipad', '2', 'take', 'video', 'link', 'rt', 'ip', 'link']",Apple,Positive
"['hhaha', 'intimidated', 'iphone', 'app', 'developer', 'meetup', 'leave']",Apple,Positive
"['w00t', 'wrote', 'ipad', 'app', 'link']",Apple,Positive
"['walking', 'google', 'party']",Google,Neutral
"['iphone', 'photography', 'check', 'printer', 'link']",Apple,Neutral
"['walking', 'apple', 'store', 'like', 'walking', 'future', 'ipad', 'type', 'computer']",Apple,Positive
"['smart', 'entrepreneur', 'would', 'set', 'consignment', 'shop', 'help', 'sell', 'outdated', 'ipad', '1', 'unit', 'link']",Apple,Neutral
"['wait', 'control', 'speed', 'vibrator', 'via', 'iphone', 'monetize', 'heh']",Apple,Neutral
"['z37', 'cleanup', 'aisle', '3', 'link', 'code', 'valid', '59p', '11']",Apple,Neutral
"['10', 'minute', 'line', 'ipad', '2', 'temporary', 'apple', 'store']",Apple,Neutral
"['organic', 'unveils', 'broadfeed', 'social', 'news', 'app', 'ipad', 'audience', 'get', 'head', 'door']",Apple,Negative
"['convention', 'center', 'waiting', 'marissa', 'mayer', 'take', 'stage', 'ae']",Google,Neutral
"['convention', 'center', 'getting', 'stuff', 'ready', 'thank', 'god', 'iphone']",Apple,Positive
"['almost', 'convinced', 'time', 'iphone', 'courtesy', 'one', 'w', 'blackberry', 'austin']",Apple,Positive
"['ipad', 'envy', 'greater', 'waaa']",Apple,Positive
"['sony', 'area', 'buffalo', 'billards', 'tweeting', 'google', 'tv']",Google,Neutral
"['win', 'xperia', 'play', 'phone', 'tuesday', 'detail', 'link']",Google,Positive
"['pengen', 'jdnya', 'rt', 'new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'cont', 'link']",Apple,Neutral
"['google', 'denying', 'appearance', 'circle', 'crop', 'field', 'existence', 'next']",Google,Neutral
"['big', 'ups', 'awesome', 'newbie', 'map', 'link']",Apple,Neutral
"['heading', 'first', '2', 'snacker', 'tweet', 'u', 'find', 'one', 'popchicks', 'iphone', '4', 'case']",Apple,Neutral
"['heading', 'mom', 'ipad', 'designing', 'boomer', 'hope', 'fun']",Apple,Positive
"['heading', 'austin', 'tx', 'staying', 'ûó', 'mac', 'developer', 'smartfriend', 'tm', 'developer', 'ipad', 'app', 'cha']",Apple,Neutral
"['heading', 'later', 'week', 'sure', 'download', 'iphone', 'ipod', 'touch', 'know', 'hot', 'austin']",Apple,Positive
"['heading', 'weekend', 'author', 'hosting', 'android', 'dev', 'meetup', 'stop', 'link']",Google,Neutral
"['heading', 'hosting', 'android', 'dev', 'meetup', 'pm', 'detail', 'follow', 'plan', 'geeking']",Google,Neutral
